"REQ. TIME","DEVICE ID","IP ADDRESS","LOCATION","COUNTRY","CARRIER","APP BUNDLE","MAKE","MODEL","CONNECTION TYPE","GEO TYPE"
"2025-02-07 16:01:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.371098, 71.93254","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-08 22:03:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75894, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:00:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.371098, 71.93254","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 00:02:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:00:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759007, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 19:00:00","874b0782-ac33-404b-8e54-8cd20b605b2e","37.111.150.13","32.868435, 74.25579","PK","Telenor Pakistan","com.mxtech.videoplayer.ad","Realme","RMX3830","Cellular Network- 4G","GPS/Location Services"
"2024-09-11 21:20:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-02 22:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","221.120.236.45","32.871387, 74.24465","PK","PTCL","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-26 10:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.8.215","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-08 22:03:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75894, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:02:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.39031, 71.95217","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 10:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.8.215","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 18:58:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.177.103","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-05 20:00:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.171.194","32.98215, 74.02811","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-08 22:03:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75894, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:02:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.39031, 71.95217","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-24 13:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","118.107.131.24","36.2993, 74.6166","PK","Special Communication Organization","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-25 23:46:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-07 16:01:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.39031, 71.95217","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-30 18:15:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:02:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759007, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759083, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:02:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759007, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 20:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-30 18:17:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-08 22:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75897, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759106, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-09 20:38:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.91.176","32.91429, 74.10763","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:09:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.758774, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-08 22:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75897, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:01:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.39031, 71.95217","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:14:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.371098, 71.93254","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:02:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759106, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-11 21:17:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-07 16:03:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.38153, 71.938835","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:03:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.38153, 71.938835","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-24 13:02:00","559565b9-b021-4686-a0d7-79a54dfe83ee","118.107.131.24","36.2993, 74.6166","PK","Special Communication Organization","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-30 00:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-19 20:50:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.183.218","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 21:00:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.155.242","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 23:02:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759007, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-11 21:13:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-03 08:18:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-12 09:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-15 12:31:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.15.70","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-30 00:03:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-12 09:59:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-08 22:06:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75897, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.75881, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-24 20:50:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.160.59","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-09 20:38:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.91.176","32.91429, 74.10763","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-08 22:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75897, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-15 12:31:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.15.70","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-07 21:24:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.107","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-02 22:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","221.120.236.45","32.871387, 74.24465","PK","PTCL","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-08-30 00:03:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-08-24 20:50:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.160.59","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-08 22:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.759228, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 18:53:00","874b0782-ac33-404b-8e54-8cd20b605b2e","37.111.150.13","32.86876, 74.2559","PK","Telenor Pakistan","com.mxtech.videoplayer.ad","Realme","RMX3830","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 18:53:00","874b0782-ac33-404b-8e54-8cd20b605b2e","37.111.150.13","32.86876, 74.2559","PK","Telenor Pakistan","com.mxtech.videoplayer.ad","Realme","RMX3830","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 18:53:00","874b0782-ac33-404b-8e54-8cd20b605b2e","37.111.150.13","32.86876, 74.2559","PK","Telenor Pakistan","com.mxtech.videoplayer.ad","Realme","RMX3830","Cellular Network- 4G","GPS/Location Services"
"2024-09-30 18:17:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-02 22:50:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","221.120.236.45","32.871387, 74.24465","PK","PTCL","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-16 18:28:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-12 09:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-30 00:09:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2025-02-07 16:14:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.154.79","33.371098, 71.93254","pk","telenor pakistan","com.blued.international","vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-30 18:16:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:06:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759083, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-15 09:55:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.136.197","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-02 22:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","221.120.236.45","32.871387, 74.24465","PK","PTCL","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-08-30 00:10:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 00:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-30 18:16:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-24 15:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.172","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-12-23 23:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-27 17:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.203.151","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-30 21:32:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.144.113","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-11-18 11:42:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-09 23:04:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759106, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-25 23:53:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-24 15:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.172","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-12-24 00:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-06 11:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.187.29","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-06 11:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.187.29","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-05 17:48:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.10.250","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 23:04:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759106, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-23 09:22:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.181.64","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-30 18:18:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-16 20:41:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-23 09:22:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.181.64","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-23 19:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.164.201","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-30 18:21:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-15 09:56:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.136.197","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-19 20:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-11 21:13:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-04 21:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-23 18:29:00","559565b9-b021-4686-a0d7-79a54dfe83ee","221.120.236.45","33.1479, 72.55","PK","PTCL","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-29 00:10:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-08-23 18:27:00","559565b9-b021-4686-a0d7-79a54dfe83ee","221.120.236.45","33.1479, 72.55","PK","PTCL","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-18 20:30:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.96.248","32.840496, 74.10619","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 12:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.157.215","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 23:09:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.758774, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 21:38:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.176.47","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 12:41:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.86.229","32.875034, 74.23674","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 21:56:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-24 14:15:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.148","32.89756, 74.0975","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 21:56:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-16 18:24:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-16 20:41:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-18 20:37:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.96.248","32.840496, 74.10619","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 21:56:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-01-26 16:04:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.81.226.230","33.66159, 73.08433","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-22 21:12:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.14","32.92245, 74.064644","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 20:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-22 00:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 23:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.759106, 73.90762","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 23:10:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.758797, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 09:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-05 20:04:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.171.194","32.98215, 74.02811","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:07:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-16 18:28:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-25 23:54:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 09:53:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-30 00:11:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
